customer_id,customer_segment,usage_score,usage_category,revenue_segment,tenure_months,gender,age,state,city,estimated_salary,churn,calls_made,sms_sent,data_used
32813.0,At Risk,-401.35,Low,High Income,66,M,39,Mizoram,Chennai,137651.0,1,68,-4,-643.0
33135.0,At Risk,-351.3,Low,High Income,66,M,51,Mizoram,Delhi,91009.0,1,42,-4,-556.0
33137.0,At Risk,-264.2,Low,High Income,66,F,45,Sikkim,Hyderabad,95563.0,1,1,14,-409.0
33510.0,At Risk,-70.9,Low,High Income,66,F,28,Uttar Pradesh,Delhi,74431.0,1,28,14,-122.0
33515.0,At Risk,6.65,Low,High Income,66,M,42,Uttarakhand,Chennai,117958.0,1,11,39,0.0
33526.0,At Risk,-603.1,Low,High Income,66,M,66,Tamil Nadu,Bangalore,79242.0,1,12,23,-936.0
33582.0,At Risk,-266.95,Low,High Income,66,M,56,Manipur,Hyderabad,88808.0,1,93,36,-452.0
33893.0,At Risk,-391.75,Low,High Income,66,F,73,Karnataka,Delhi,81192.0,1,88,16,-639.0
33952.0,At Risk,-201.8,Low,High Income,66,F,39,Assam,Mumbai,114289.0,1,15,31,-321.0
34069.0,At Risk,-269.4,Low,High Income,66,F,67,Assam,Delhi,50513.0,1,102,2,-454.0
34265.0,At Risk,-371.75,Low,High Income,66,F,72,Sikkim,Chennai,87382.0,1,34,0,-585.0
34440.0,At Risk,-23.55,Low,High Income,66,M,19,Nagaland,Delhi,124696.0,1,17,47,-50.0
34536.0,At Risk,-492.65,Low,High Income,66,M,19,Uttarakhand,Hyderabad,88433.0,1,11,-1,-762.0
34775.0,At Risk,-110.6,Low,High Income,66,M,61,Goa,Mumbai,73892.0,1,36,13,-186.0
34870.0,At Risk,-379.8,Low,High Income,66,F,55,Telangana,Mumbai,148502.0,1,86,43,-624.0
35096.0,At Risk,-103.9,Low,High Income,66,M,47,Rajasthan,Hyderabad,108590.0,1,11,6,-165.0
35240.0,At Risk,-315.6,Low,High Income,66,M,56,Uttarakhand,Hyderabad,73244.0,1,77,38,-521.0
35293.0,At Risk,-560.4,Low,High Income,66,M,49,Maharashtra,Hyderabad,118825.0,1,77,21,-895.0
35328.0,At Risk,-171.5,Low,High Income,66,M,30,Assam,Bangalore,114649.0,1,70,34,-296.0
35373.0,At Risk,-193.75,Low,High Income,66,M,20,Assam,Delhi,143355.0,1,67,14,-326.0
35454.0,At Risk,-54.45,Low,High Income,66,M,63,Assam,Kolkata,137331.0,1,41,16,-102.0
35489.0,At Risk,-340.2,Low,High Income,66,F,42,Gujarat,Hyderabad,67386.0,1,19,2,-531.0
36125.0,At Risk,-171.95,Low,High Income,66,M,59,West Bengal,Kolkata,99984.0,1,90,12,-301.0
36195.0,At Risk,-409.05,Low,High Income,66,M,45,Goa,Delhi,72998.0,1,32,9,-643.0
36205.0,At Risk,-64.9,Low,High Income,66,F,52,Karnataka,Chennai,126926.0,1,-4,24,-102.0
36521.0,At Risk,-443.65,Low,High Income,66,M,69,Goa,Chennai,137814.0,1,23,43,-698.0
36758.0,At Risk,8.95,Low,High Income,66,M,52,Tamil Nadu,Chennai,71521.0,1,104,5,-27.0
36825.0,At Risk,-275.4,Low,High Income,66,M,65,Chhattisgarh,Bangalore,95121.0,1,2,10,-426.0
37019.0,At Risk,-200.7,Low,High Income,66,M,59,Bihar,Delhi,127640.0,1,95,37,-351.0
37234.0,At Risk,-493.9,Low,High Income,66,M,45,Kerala,Mumbai,127513.0,1,48,50,-786.0
37606.0,At Risk,-223.0,Low,High Income,65,M,53,Andhra Pradesh,Delhi,145755.0,1,60,38,-372.0
37998.0,At Risk,-401.2,Low,High Income,65,M,70,Goa,Chennai,93567.0,1,51,14,-639.0
38269.0,At Risk,-349.65,Low,High Income,65,M,41,Uttarakhand,Delhi,110409.0,1,60,39,-567.0
38283.0,At Risk,-535.9,Low,High Income,65,F,43,Goa,Hyderabad,84301.0,1,64,19,-852.0
38296.0,At Risk,-186.25,Low,High Income,65,M,72,Arunachal Pradesh,Mumbai,79612.0,1,48,13,-307.0
38438.0,At Risk,-163.35,Low,High Income,65,F,31,Kerala,Kolkata,84697.0,1,86,43,-291.0
38463.0,At Risk,-62.8,Low,High Income,65,M,42,Nagaland,Hyderabad,52586.0,1,77,44,-133.0
38782.0,At Risk,29.3,Low,High Income,65,M,53,Nagaland,Bangalore,107965.0,1,83,27,9.0
38904.0,At Risk,-130.85,Low,High Income,65,M,70,Arunachal Pradesh,Bangalore,124005.0,1,66,15,-229.0
39122.0,At Risk,-92.95,Low,High Income,65,F,55,Meghalaya,Delhi,111111.0,1,52,26,-167.0
39214.0,At Risk,-242.6,Low,High Income,65,M,72,Telangana,Chennai,117971.0,1,0,5,-374.0
39485.0,At Risk,-43.5,Low,High Income,65,F,19,Arunachal Pradesh,Mumbai,121281.0,1,74,43,-102.0
39562.0,At Risk,-194.8,Low,High Income,65,F,63,Himachal Pradesh,Bangalore,66455.0,1,41,36,-321.0
39850.0,At Risk,-319.45,Low,High Income,65,M,22,Andhra Pradesh,Mumbai,76977.0,1,98,38,-535.0
39896.0,At Risk,-141.4,Low,High Income,65,F,20,Uttarakhand,Hyderabad,95520.0,1,53,20,-241.0
40225.0,At Risk,-247.75,Low,High Income,65,F,62,Manipur,Kolkata,114781.0,1,17,15,-390.0
40534.0,At Risk,-465.3,Low,High Income,65,M,52,Sikkim,Bangalore,130838.0,1,65,14,-743.0
40805.0,At Risk,-186.1,Low,High Income,65,M,55,Gujarat,Kolkata,56741.0,1,57,5,-309.0
40943.0,At Risk,-256.1,Low,High Income,65,F,65,Mizoram,Chennai,145701.0,1,51,9,-415.0
40970.0,At Risk,19.1,Low,High Income,65,M,32,Assam,Chennai,115467.0,1,39,22,11.0
41432.0,At Risk,-334.15,Low,High Income,65,M,68,Bihar,Bangalore,62110.0,1,100,16,-555.0
41627.0,At Risk,-119.8,Low,High Income,65,M,67,Assam,Delhi,119625.0,1,1,41,-191.0
41843.0,At Risk,-104.05,Low,High Income,65,M,60,Chhattisgarh,Bangalore,69448.0,1,97,4,-198.0
41969.0,At Risk,17.85,Low,High Income,65,M,68,Assam,Kolkata,105717.0,1,25,38,12.0
42145.0,At Risk,-24.7,Low,High Income,65,F,41,Madhya Pradesh,Chennai,120066.0,1,25,35,-53.0
42204.0,At Risk,-5.8,Low,High Income,65,M,40,Assam,Kolkata,129423.0,1,22,17,-20.0
42736.0,At Risk,15.8,Low,High Income,65,M,39,Haryana,Mumbai,76253.0,1,69,5,-3.0
42931.0,At Risk,-404.6,Low,High Income,65,F,53,Uttarakhand,Hyderabad,80993.0,1,-6,38,-626.0
43187.0,At Risk,-240.3,Low,High Income,65,M,48,Jharkhand,Chennai,111430.0,1,58,13,-394.0
43244.0,At Risk,-356.75,Low,High Income,65,M,22,Chhattisgarh,Kolkata,77657.0,1,75,41,-584.0
43384.0,At Risk,-425.3,Low,High Income,64,M,18,Nagaland,Chennai,122075.0,1,28,6,-666.0
43406.0,At Risk,13.25,Low,High Income,64,M,61,Nagaland,Hyderabad,77642.0,1,85,-2,-12.0
43471.0,At Risk,1.25,Low,High Income,64,M,21,Chhattisgarh,Bangalore,135271.0,1,40,10,-15.0
43504.0,At Risk,-103.4,Low,High Income,64,M,62,Tripura,Chennai,71766.0,1,47,38,-183.0
43528.0,At Risk,-45.0,Low,High Income,64,M,44,Uttarakhand,Kolkata,103809.0,1,51,1,-89.0
43748.0,At Risk,-27.15,Low,High Income,64,M,29,Sikkim,Kolkata,129353.0,1,17,-2,-48.0
44066.0,At Risk,-106.95,Low,High Income,64,F,61,Chhattisgarh,Kolkata,136324.0,1,38,-1,-179.0
44195.0,At Risk,-22.95,Low,High Income,64,M,73,Andhra Pradesh,Mumbai,79069.0,1,74,34,-69.0
44218.0,At Risk,-456.65,Low,High Income,64,M,37,Bihar,Kolkata,113119.0,1,5,49,-712.0
44421.0,At Risk,-292.05,Low,High Income,64,F,33,Uttarakhand,Kolkata,93802.0,1,87,21,-486.0
44580.0,At Risk,-372.35,Low,High Income,64,M,61,Meghalaya,Chennai,109903.0,1,79,44,-610.0
44693.0,At Risk,-305.15,Low,High Income,64,F,73,Chhattisgarh,Bangalore,50109.0,1,47,3,-488.0
44774.0,At Risk,-444.7,Low,High Income,64,M,35,Nagaland,Hyderabad,102367.0,1,40,16,-702.0
45373.0,At Risk,-296.1,Low,High Income,64,M,52,Uttarakhand,Hyderabad,93348.0,1,36,4,-470.0
45514.0,At Risk,-26.1,Low,High Income,64,M,52,Arunachal Pradesh,Mumbai,119511.0,1,47,5,-59.0
45530.0,At Risk,-107.35,Low,High Income,64,F,60,Tamil Nadu,Mumbai,67270.0,1,79,16,-198.0
45645.0,At Risk,-72.7,Low,High Income,64,M,70,Maharashtra,Delhi,85401.0,1,52,1,-132.0
45812.0,At Risk,-105.05,Low,High Income,64,F,25,Meghalaya,Delhi,63231.0,1,78,35,-197.0
46046.0,At Risk,-79.25,Low,High Income,64,M,68,Mizoram,Delhi,97008.0,1,34,39,-141.0
46267.0,At Risk,-42.6,Low,High Income,64,F,67,West Bengal,Kolkata,76851.0,1,68,28,-96.0
46343.0,At Risk,-176.3,Low,High Income,64,M,62,Punjab,Bangalore,91368.0,1,11,49,-283.0
47353.0,At Risk,-219.95,Low,High Income,64,F,72,Chhattisgarh,Mumbai,107700.0,1,46,6,-357.0
47413.0,At Risk,-253.45,Low,High Income,64,M,61,Odisha,Delhi,89127.0,1,70,27,-421.0
47416.0,At Risk,-385.85,Low,High Income,64,F,54,Chhattisgarh,Mumbai,72398.0,1,45,7,-612.0
47566.0,At Risk,-238.8,Low,High Income,64,M,22,Odisha,Hyderabad,101632.0,1,75,31,-401.0
47687.0,At Risk,-243.15,Low,High Income,64,M,72,Uttar Pradesh,Hyderabad,146911.0,1,63,37,-404.0
48132.0,At Risk,-186.9,Low,High Income,64,F,43,Sikkim,Hyderabad,110374.0,1,80,11,-320.0
48186.0,At Risk,-14.05,Low,High Income,64,M,20,Arunachal Pradesh,Chennai,95000.0,1,27,39,-38.0
48337.0,At Risk,-234.45,Low,High Income,64,M,34,Bihar,Delhi,105230.0,1,41,23,-380.0
48353.0,At Risk,-127.7,Low,High Income,64,M,67,Meghalaya,Mumbai,56647.0,1,67,5,-223.0
48411.0,At Risk,-69.8,Low,High Income,64,F,44,Himachal Pradesh,Chennai,132520.0,1,87,40,-147.0
48621.0,At Risk,-268.75,Low,High Income,64,F,55,Madhya Pradesh,Chennai,69663.0,1,37,15,-430.0
48665.0,At Risk,-188.7,Low,High Income,64,F,31,Odisha,Hyderabad,110868.0,1,39,37,-311.0
48705.0,At Risk,-207.8,Low,High Income,64,F,33,Chhattisgarh,Bangalore,104783.0,1,60,8,-344.0
48758.0,At Risk,-68.5,Low,High Income,64,F,52,Haryana,Chennai,63164.0,1,31,24,-121.0
49480.0,At Risk,-256.7,Low,High Income,63,M,30,Sikkim,Bangalore,64078.0,1,81,19,-429.0
49769.0,At Risk,-203.75,Low,High Income,63,M,21,Telangana,Hyderabad,68043.0,1,4,13,-317.0
49881.0,At Risk,11.75,Low,High Income,63,M,47,Karnataka,Hyderabad,138490.0,1,23,-5,10.0
50009.0,At Risk,-43.55,Low,High Income,63,M,32,Punjab,Bangalore,104191.0,1,23,27,-80.0
50146.0,At Risk,-28.35,Low,High Income,63,F,46,Rajasthan,Bangalore,112491.0,1,64,5,-69.0
50216.0,At Risk,-38.65,Low,High Income,63,M,21,Madhya Pradesh,Mumbai,70564.0,1,50,2,-79.0
50311.0,At Risk,-244.15,Low,High Income,63,F,31,Tripura,Chennai,66290.0,1,51,44,-402.0
50436.0,At Risk,-193.25,Low,High Income,63,F,25,Goa,Kolkata,130983.0,1,8,30,-305.0
50487.0,At Risk,-623.35,Low,High Income,63,F,59,Nagaland,Kolkata,132010.0,1,10,27,-967.0
50546.0,At Risk,-308.5,Low,High Income,63,M,44,Madhya Pradesh,Mumbai,80894.0,1,59,24,-501.0
50738.0,At Risk,-199.05,Low,High Income,63,M,59,Assam,Chennai,146205.0,1,8,24,-313.0
50996.0,At Risk,-450.15,Low,High Income,63,M,49,Tripura,Hyderabad,59352.0,1,10,4,-697.0
51037.0,At Risk,-251.3,Low,High Income,63,F,26,Nagaland,Kolkata,67697.0,1,43,12,-405.0
51442.0,At Risk,-591.35,Low,High Income,63,F,43,Manipur,Bangalore,79665.0,1,30,11,-923.0
51985.0,At Risk,-296.5,Low,High Income,63,M,27,Chhattisgarh,Hyderabad,79866.0,1,102,17,-498.0
52138.0,At Risk,-172.9,Low,High Income,63,F,40,Tamil Nadu,Hyderabad,77274.0,1,61,10,-291.0
52174.0,At Risk,-83.35,Low,High Income,63,F,35,Rajasthan,Delhi,113264.0,1,89,10,-164.0
52480.0,At Risk,-171.05,Low,High Income,63,M,69,Bihar,Mumbai,110556.0,1,15,33,-274.0
52722.0,At Risk,-169.4,Low,High Income,63,M,68,Gujarat,Bangalore,93818.0,1,34,41,-280.0
52738.0,At Risk,-410.55,Low,High Income,63,F,33,Sikkim,Mumbai,126107.0,1,68,8,-659.0
52827.0,At Risk,-308.9,Low,High Income,63,F,67,Punjab,Delhi,92858.0,1,42,4,-492.0
52851.0,At Risk,-251.25,Low,High Income,63,M,32,West Bengal,Delhi,99508.0,1,89,34,-426.0
52860.0,At Risk,-294.65,Low,High Income,63,M,26,Sikkim,Delhi,110949.0,1,68,36,-485.0
52933.0,At Risk,-366.85,Low,High Income,63,M,35,Goa,Delhi,76603.0,1,75,5,-594.0
53016.0,At Risk,-228.55,Low,High Income,63,F,52,Himachal Pradesh,Chennai,78153.0,1,9,6,-356.0
53246.0,At Risk,-89.4,Low,High Income,63,M,47,West Bengal,Delhi,119662.0,1,28,24,-152.0
53413.0,At Risk,-148.15,Low,High Income,63,M,69,West Bengal,Kolkata,74864.0,1,69,10,-256.0
53719.0,At Risk,16.15,Low,High Income,63,M,40,Tamil Nadu,Kolkata,131358.0,1,64,8,-1.0
53780.0,At Risk,-244.95,Low,High Income,63,M,25,Kerala,Chennai,65578.0,1,29,13,-390.0
53923.0,At Risk,-575.35,Low,High Income,63,M,35,Assam,Hyderabad,67569.0,1,89,30,-924.0
54366.0,At Risk,-187.45,Low,High Income,63,F,47,Haryana,Delhi,63080.0,1,26,30,-303.0
54500.0,At Risk,-301.8,Low,High Income,63,F,34,Haryana,Delhi,99142.0,1,-1,20,-467.0
55255.0,At Risk,6.1,Low,High Income,63,F,62,Rajasthan,Hyderabad,113198.0,1,86,2,-24.0
55613.0,At Risk,7.0,Low,High Income,62,F,24,Uttar Pradesh,Hyderabad,98735.0,1,16,4,4.0
55910.0,At Risk,-216.05,Low,High Income,62,M,62,Jharkhand,Hyderabad,99922.0,1,12,13,-339.0
56054.0,At Risk,-225.3,Low,High Income,62,M,59,Gujarat,Kolkata,78804.0,1,73,28,-379.0
56505.0,At Risk,-20.95,Low,High Income,62,F,34,Chhattisgarh,Chennai,115916.0,1,87,28,-70.0
56526.0,At Risk,-101.5,Low,High Income,62,F,35,Manipur,Delhi,83162.0,1,101,0,-195.0
56611.0,At Risk,-122.4,Low,High Income,62,M,56,Telangana,Bangalore,139396.0,1,54,6,-210.0
56730.0,At Risk,20.2,Low,High Income,62,F,49,Jharkhand,Chennai,135588.0,1,76,38,-4.0
56737.0,At Risk,-345.95,Low,High Income,62,M,38,Kerala,Mumbai,72127.0,1,20,33,-545.0
57115.0,At Risk,-326.7,Low,High Income,62,M,53,Telangana,Chennai,98386.0,1,99,41,-547.0
58194.0,At Risk,-197.6,Low,High Income,62,F,69,Andhra Pradesh,Chennai,77983.0,1,44,33,-326.0
58640.0,At Risk,-399.5,Low,High Income,62,F,27,Uttarakhand,Kolkata,139097.0,1,58,46,-644.0
58854.0,At Risk,-223.5,Low,High Income,62,M,59,Odisha,Bangalore,79424.0,1,76,19,-376.0
59198.0,At Risk,-82.85,Low,High Income,62,M,74,Rajasthan,Kolkata,130471.0,1,66,14,-155.0
59780.0,At Risk,-54.75,Low,High Income,62,F,58,Karnataka,Kolkata,87997.0,1,53,22,-108.0
59849.0,At Risk,-268.15,Low,High Income,62,M,29,Goa,Chennai,72934.0,1,77,12,-444.0
60178.0,At Risk,-274.4,Low,High Income,62,M,73,Meghalaya,Delhi,75245.0,1,62,26,-450.0
60213.0,At Risk,12.4,Low,High Income,62,F,65,Nagaland,Bangalore,123597.0,1,50,38,-6.0
60245.0,At Risk,-225.4,Low,High Income,62,M,35,Mizoram,Bangalore,70420.0,1,51,17,-369.0
60432.0,At Risk,-264.3,Low,High Income,62,M,55,Sikkim,Chennai,112504.0,1,61,45,-437.0
60492.0,At Risk,15.8,Low,High Income,62,F,66,Telangana,Bangalore,68507.0,1,92,19,-14.0
60825.0,At Risk,-388.45,Low,High Income,62,M,18,Rajasthan,Delhi,104865.0,1,43,25,-618.0
60932.0,At Risk,-49.05,Low,High Income,62,F,44,Mizoram,Chennai,125677.0,1,40,40,-97.0
61011.0,At Risk,-306.15,Low,High Income,62,M,61,Punjab,Kolkata,108808.0,1,92,17,-509.0
61266.0,At Risk,-618.35,Low,High Income,62,F,51,Rajasthan,Kolkata,72986.0,1,21,30,-964.0
61570.0,At Risk,-131.75,Low,High Income,61,F,35,Gujarat,Chennai,105773.0,1,64,37,-233.0
61694.0,At Risk,-224.2,Low,High Income,61,F,57,Tripura,Chennai,71007.0,1,81,45,-383.0
61894.0,At Risk,-115.3,Low,High Income,61,F,19,Rajasthan,Hyderabad,103040.0,1,65,17,-205.0
61922.0,At Risk,-281.3,Low,High Income,61,M,19,Himachal Pradesh,Chennai,135757.0,1,11,26,-441.0
61962.0,At Risk,-171.25,Low,High Income,61,F,31,Goa,Mumbai,73907.0,1,95,39,-306.0
61994.0,At Risk,-1.2,Low,High Income,61,M,60,Jharkhand,Delhi,135049.0,1,17,43,-15.0
62052.0,At Risk,-299.05,Low,High Income,61,M,33,Assam,Chennai,126821.0,1,82,9,-493.0
62252.0,At Risk,-18.8,Low,High Income,61,M,32,Haryana,Kolkata,132973.0,1,72,35,-62.0
62347.0,At Risk,-92.55,Low,High Income,61,M,52,Odisha,Hyderabad,51826.0,1,45,28,-164.0
62713.0,At Risk,29.9,Low,High Income,61,M,48,Chhattisgarh,Chennai,87128.0,1,78,13,14.0
62748.0,At Risk,-47.7,Low,High Income,61,F,18,Tamil Nadu,Bangalore,133766.0,1,2,-1,-74.0
62988.0,At Risk,-119.9,Low,High Income,61,M,74,Sikkim,Bangalore,111125.0,1,43,39,-207.0
63226.0,At Risk,-485.6,Low,High Income,61,M,32,Bihar,Delhi,82265.0,1,31,26,-763.0
63473.0,At Risk,-350.5,Low,High Income,61,F,18,Manipur,Mumbai,116080.0,1,1,22,-543.0
63511.0,At Risk,-485.15,Low,High Income,61,M,44,Punjab,Mumbai,104528.0,1,32,28,-763.0
63558.0,At Risk,20.6,Low,High Income,61,M,48,Tamil Nadu,Hyderabad,117522.0,1,6,35,24.0
63766.0,At Risk,-32.45,Low,High Income,61,M,43,Meghalaya,Delhi,52263.0,1,39,46,-72.0
63936.0,At Risk,-158.85,Low,High Income,61,F,21,Karnataka,Delhi,117698.0,1,17,33,-256.0
64019.0,At Risk,-197.9,Low,High Income,61,M,69,Maharashtra,Hyderabad,86275.0,1,21,42,-319.0
64062.0,At Risk,-134.5,Low,High Income,61,M,55,Kerala,Chennai,138567.0,1,8,13,-212.0
64141.0,At Risk,27.25,Low,High Income,61,F,41,Rajasthan,Hyderabad,146228.0,1,11,24,34.0
64466.0,At Risk,-439.1,Low,High Income,61,F,58,Telangana,Hyderabad,143110.0,1,37,8,-691.0
64594.0,At Risk,-430.75,Low,High Income,61,M,68,Mizoram,Hyderabad,124200.0,1,31,35,-680.0
64849.0,At Risk,-98.35,Low,High Income,61,F,48,Bihar,Hyderabad,128573.0,1,60,30,-179.0
65575.0,At Risk,18.7,Low,High Income,61,M,73,Karnataka,Mumbai,97648.0,1,35,41,9.0
65588.0,At Risk,-442.4,Low,High Income,61,F,42,Manipur,Bangalore,113370.0,1,7,37,-689.0
65592.0,At Risk,-177.3,Low,High Income,61,F,70,Sikkim,Mumbai,82812.0,1,20,23,-284.0
65649.0,At Risk,-268.1,Low,High Income,61,M,43,Uttarakhand,Hyderabad,143443.0,1,70,17,-442.0
65728.0,At Risk,-285.25,Low,High Income,61,M,25,Arunachal Pradesh,Kolkata,149321.0,1,63,19,-466.0
65781.0,At Risk,-243.8,Low,High Income,61,M,52,Haryana,Bangalore,125891.0,1,22,16,-386.0
65804.0,At Risk,-73.6,Low,High Income,61,M,47,Manipur,Hyderabad,105287.0,1,26,5,-124.0
65810.0,At Risk,-83.4,Low,High Income,61,F,58,Odisha,Hyderabad,132445.0,1,28,19,-142.0
65824.0,At Risk,-435.15,Low,High Income,61,M,38,Sikkim,Bangalore,111276.0,1,21,29,-682.0
65827.0,At Risk,11.3,Low,High Income,61,M,39,Haryana,Bangalore,122256.0,1,51,31,-7.0
66301.0,At Risk,-268.1,Low,High Income,61,M,47,Rajasthan,Chennai,110390.0,1,46,12,-432.0
66420.0,At Risk,-25.4,Low,High Income,61,M,61,Haryana,Bangalore,85234.0,1,89,11,-75.0
66524.0,At Risk,-254.2,Low,High Income,61,M,36,Manipur,Chennai,143975.0,1,79,10,-423.0
66680.0,At Risk,-198.65,Low,High Income,61,F,50,Telangana,Chennai,138377.0,1,43,51,-330.0
67402.0,At Risk,-175.55,Low,High Income,60,M,62,Andhra Pradesh,Chennai,116110.0,1,12,41,-281.0
67481.0,At Risk,-207.95,Low,High Income,60,F,73,Arunachal Pradesh,Chennai,104996.0,1,53,37,-346.0
68521.0,At Risk,16.75,Low,High Income,60,F,54,Gujarat,Delhi,103800.0,1,46,7,7.0
68578.0,At Risk,-472.1,Low,High Income,60,M,37,Andhra Pradesh,Bangalore,94021.0,1,27,28,-741.0
68746.0,At Risk,-144.7,Low,High Income,60,F,26,Sikkim,Kolkata,73168.0,1,10,10,-228.0
68800.0,At Risk,-278.7,Low,High Income,60,F,60,Telangana,Bangalore,143629.0,1,71,32,-461.0
69030.0,At Risk,-220.7,Low,High Income,60,F,64,Manipur,Mumbai,78943.0,1,23,30,-353.0
69224.0,At Risk,-145.3,Low,High Income,60,M,70,Maharashtra,Mumbai,141121.0,1,78,29,-258.0
69680.0,At Risk,-117.7,Low,High Income,60,M,60,Maharashtra,Bangalore,70970.0,1,92,23,-220.0
69852.0,At Risk,-284.2,Low,High Income,60,F,46,Haryana,Kolkata,137797.0,1,11,10,-443.0
70527.0,At Risk,-479.0,Low,High Income,60,M,61,Manipur,Hyderabad,120062.0,1,81,32,-773.0
70850.0,At Risk,-281.5,Low,High Income,60,M,31,Bihar,Hyderabad,131803.0,1,80,14,-466.0
70973.0,At Risk,-95.45,Low,High Income,60,F,60,Andhra Pradesh,Chennai,64333.0,1,74,24,-179.0
71107.0,At Risk,-91.5,Low,High Income,60,F,58,West Bengal,Kolkata,64936.0,1,8,27,-148.0
71405.0,At Risk,-235.5,Low,High Income,60,F,33,Madhya Pradesh,Hyderabad,66835.0,1,5,31,-369.0
71516.0,At Risk,24.65,Low,High Income,60,F,60,Chhattisgarh,Delhi,69677.0,1,73,12,8.0
71751.0,At Risk,-38.05,Low,High Income,60,F,57,Himachal Pradesh,Mumbai,53795.0,1,48,13,-79.0
72379.0,At Risk,-113.6,Low,High Income,60,F,32,Gujarat,Hyderabad,75612.0,1,88,48,-216.0
72798.0,At Risk,20.75,Low,High Income,60,F,34,Uttar Pradesh,Chennai,98380.0,1,78,45,-5.0
73384.0,At Risk,17.85,Low,High Income,59,M,55,Bihar,Delhi,96511.0,1,17,45,14.0
73757.0,At Risk,-140.85,Low,High Income,59,M,62,Maharashtra,Mumbai,109485.0,1,71,13,-246.0
73781.0,At Risk,-5.55,Low,High Income,59,M,36,Madhya Pradesh,Hyderabad,56502.0,1,57,23,-34.0
73828.0,At Risk,-343.0,Low,High Income,59,F,60,Arunachal Pradesh,Bangalore,56703.0,1,57,48,-557.0
74169.0,At Risk,-480.3,Low,High Income,59,M,19,Bihar,Delhi,71908.0,1,53,37,-765.0
74236.0,At Risk,-281.4,Low,High Income,59,M,66,Manipur,Kolkata,133978.0,1,21,13,-443.0
74666.0,At Risk,-146.7,Low,High Income,59,F,46,Odisha,Kolkata,131287.0,1,32,26,-242.0
75172.0,At Risk,10.65,Low,High Income,59,F,28,Meghalaya,Chennai,90373.0,1,80,17,-17.0
75214.0,At Risk,-306.85,Low,High Income,59,M,51,Manipur,Hyderabad,60467.0,1,23,20,-484.0
75629.0,At Risk,-299.65,Low,High Income,59,M,39,Nagaland,Mumbai,129934.0,1,75,40,-496.0
75642.0,At Risk,-417.25,Low,High Income,59,F,39,Odisha,Hyderabad,134147.0,1,69,23,-672.0
75995.0,At Risk,-205.0,Low,High Income,59,F,29,Assam,Delhi,53732.0,1,67,38,-347.0
76062.0,At Risk,-66.1,Low,High Income,59,M,18,Odisha,Chennai,67115.0,1,65,41,-133.0
76074.0,At Risk,-167.5,Low,High Income,59,F,57,Gujarat,Chennai,60575.0,1,62,3,-282.0
76110.0,At Risk,-212.05,Low,High Income,59,M,51,Mizoram,Bangalore,92363.0,1,34,50,-347.0
76629.0,At Risk,-114.7,Low,High Income,59,M,49,Meghalaya,Hyderabad,76673.0,1,24,15,-188.0
77018.0,At Risk,-387.3,Low,High Income,59,F,73,Himachal Pradesh,Kolkata,132007.0,1,63,45,-627.0
77044.0,At Risk,-12.55,Low,High Income,59,F,26,Karnataka,Bangalore,75240.0,1,82,27,-55.0
77602.0,At Risk,-517.4,Low,High Income,59,F,19,Gujarat,Hyderabad,93598.0,1,82,3,-828.0
77650.0,At Risk,-81.9,Low,High Income,59,F,54,West Bengal,Kolkata,133718.0,1,79,4,-157.0
77708.0,At Risk,-387.15,Low,High Income,59,M,57,Assam,Chennai,147127.0,1,51,5,-616.0
77775.0,At Risk,-135.2,Low,High Income,59,M,31,Gujarat,Hyderabad,149909.0,1,64,35,-238.0
77952.0,At Risk,-80.45,Low,High Income,59,M,48,Himachal Pradesh,Bangalore,110441.0,1,33,49,-144.0
78147.0,At Risk,-6.0,Low,High Income,59,M,70,Jharkhand,Hyderabad,129873.0,1,6,42,-18.0
78871.0,At Risk,-346.8,Low,High Income,59,M,22,Assam,Bangalore,130386.0,1,79,20,-567.0
78880.0,At Risk,-91.3,Low,High Income,59,M,37,Kerala,Hyderabad,102646.0,1,32,8,-154.0
78892.0,At Risk,-511.65,Low,High Income,59,M,19,Manipur,Bangalore,115958.0,1,56,41,-815.0
79038.0,At Risk,-315.7,Low,High Income,59,F,19,Uttarakhand,Delhi,86595.0,1,39,28,-505.0
79473.0,At Risk,-120.15,Low,High Income,58,F,36,Tamil Nadu,Bangalore,69430.0,1,6,12,-189.0
79538.0,At Risk,-23.95,Low,High Income,58,M,23,Mizoram,Mumbai,149775.0,1,38,36,-57.0
79626.0,At Risk,-130.2,Low,High Income,58,M,66,Tripura,Delhi,94800.0,1,61,8,-225.0
79691.0,At Risk,-125.3,Low,High Income,58,F,54,Rajasthan,Mumbai,132011.0,1,10,35,-202.0
80441.0,At Risk,25.3,Low,High Income,58,M,51,Mizoram,Chennai,144723.0,1,60,25,12.0
80573.0,At Risk,-250.85,Low,High Income,58,F,66,Sikkim,Mumbai,143744.0,1,35,30,-404.0
80595.0,At Risk,-272.35,Low,High Income,58,M,32,Meghalaya,Kolkata,62644.0,1,12,35,-429.0
80750.0,At Risk,-310.75,Low,High Income,58,F,59,Haryana,Delhi,66276.0,1,15,1,-484.0
81626.0,At Risk,-140.0,Low,High Income,58,M,69,Sikkim,Bangalore,88964.0,1,47,23,-237.0
81704.0,At Risk,-296.7,Low,High Income,58,M,24,West Bengal,Kolkata,83975.0,1,98,25,-498.0
